Patient,NFYA,MTREX,HSPA5,HERPUD1,ALDH18A1,PDIA5,MTHFD2,WIPI1,EXOSC5,CNOT4,NOP14,KHSRP,FUS,KDELR3,ARFGAP1,DNAJC3,SLC7A5,POP4,FKBP14,GOSR2,CCL2,WFS1,EXOC2,VEGFA,HSPA9,CNOT6,TARS,STC2,RRP9,EIF4G1,SPCS1,SLC1A4,ZBTB17,ATF6,SERP1,NFYB,EXOSC9,SSR1,DNAJB9,CHAC1,SPCS3,LSM4,EXOSC2,DKC1,EIF2S1,EDEM1,PSAT1,TUBB2A,PREB,SEC31A,DNAJA4,SEC11A,PARN,EIF4A3,PDIA6,SRPRB,SLC30A5,NHP2,IGFBP1,HYOU1,EIF4E,BAG3,CEBPG,CXXC1,EIF4A2,TATDN2,ATP6V0D1,SHC1,ATF3,RPS14,YWHAZ,NOLC1,HSP90B1,EEF2,DDIT4,KIF5B,EXOSC10,EIF2AK3,CEBPB,DCP2,NABP1,YIF1A,LSM1,BANF1,IMP3,DDX10,ERN1,EXOSC4,CALR,GEMIN4,NPM1,SRPRA,TSPYL2,IFIT1,EIF4EBP1,H2AFX,IARS,ERO1A,SDAD1,TTC37,DCTN1,DCP1A,Status
GSM1859080,7.541115442177251,9.656473317747619,12.0289148032898,12.2019853211616,6.75210012460227,7.088531500137201,8.90172013112653,9.259795886577571,7.46313798402275,5.48857921684999,10.1439881943185,9.65401706519052,9.87578808010671,3.613845791732,8.589877421878072,8.482360291179768,9.34192621952884,10.8425487097,4.0424055847981295,8.30510722271569,6.30077613268338,8.08846202644756,9.09683104251354,7.417223787742059,10.8906447622257,11.234695561532,10.630686764997302,4.47027621974467,7.245188175005111,9.50673690622464,12.5015282283728,9.456162543106029,8.13852027444478,9.511352971892931,11.657411340746801,6.449438359729671,10.8239700667961,11.783806273948699,8.12181637876438,5.2651034274455,11.9461271954152,11.7282618248784,3.8370535375167996,9.54313882305334,9.82345233031315,10.9326605866679,5.11953917980525,7.4123398494504205,10.3083493420556,11.2700117997996,5.38366409303863,11.718999887506302,8.99445152384576,11.604335129765401,10.29764763364,10.0706664844831,9.70392393842806,10.6379572659681,2.03418655161386,8.64772430715315,6.84751430080132,8.08638257625565,8.98786558738337,8.300454206990558,12.0519941627429,10.605284822236,11.431004497214,11.2483937461785,5.880519313247321,3.9439865045827998,8.461190864886909,11.416913141398,9.4281473062818,12.647280372758,12.1653802340943,6.752949695999191,10.8562068087698,7.96471315855809,12.8851121033824,11.205356406507402,6.80845072595548,8.64962081923235,9.71907803346707,11.2561250414445,10.9755972981479,7.355941166086559,5.09216187147215,7.59044946349944,10.0331593631505,6.8388808586349,9.69663954789486,11.761927886591,9.5991015383122,8.97188320417695,8.695221002805589,5.94299369265492,11.0585281521559,10.315142871689801,10.846406567926099,9.16533720594577,9.544571176923581,10.8105994412232,1
GSM1859132,7.12361872320188,10.5916293759374,12.2337577463456,12.0637302701205,6.3796528288974,6.5926199015035705,9.29164692447076,8.98614047424927,7.110257326116941,6.7205392219652405,9.915711622077769,9.03074627044434,9.38645065159274,3.2024117257979303,8.562782035983451,9.10324281669901,8.38891131066482,10.5552908129959,4.4136119200672,8.45839894411603,5.58484073945228,8.12554100741096,9.11931029265264,6.86241119857439,10.6757869231021,10.9497276617248,10.763158196164598,4.49373011217925,7.66371257541049,8.97100147275438,12.270322481625302,8.56806345879498,7.797958034937401,9.207327300347789,11.929428389494,8.19069115541255,10.856227521795,11.201533748898301,8.29185263361806,5.04733843329173,12.061842509788498,11.0093307829933,4.08992338248133,9.858132488839301,10.6634750061899,9.952510655871881,4.80750004432413,8.05189156023796,10.1037778769517,10.952043487908401,5.33783111300654,11.6712565233856,8.28987374120458,11.189901574906001,9.80459784987784,10.3513185844243,9.50219647692174,11.156956998463599,2.35424154466789,7.665266099169201,8.32255318076406,7.79497093923718,9.952765626254301,8.22250355330905,12.207205603680501,10.383837406592999,11.427875157530401,11.061980117324099,5.68948307809327,3.88100661415631,7.9329620818404605,11.6023200060059,9.3644087408661,12.9800460340361,12.5439664458693,7.45320007309613,10.574124383492599,7.589060450623781,12.6062391371281,11.7672438028297,6.96891408939862,9.09984903255074,9.83995073033,10.9070991018521,11.030296288013599,8.322271002458491,5.2219566144936,7.486884685012949,9.59991630440523,7.359326135344441,10.453542681734302,11.4641562238595,8.79505392826347,9.637724033764009,9.533649137548231,5.81385699974908,11.0306822189697,10.4547220419535,10.4337635291604,10.536741500210098,9.44779194255398,10.798356247410002,1
GSM1859118,7.77473631945647,9.74477229852452,11.943281472676,11.8852171052572,6.57710927522135,7.085570229649821,9.23162827420653,9.52789438139061,7.2301455530081995,6.05447985340716,9.871057960929711,9.56932712883518,10.0241417516137,4.45335239154092,8.20172175111722,9.34832677481377,9.4006619533995,10.3081353131176,3.57595169440862,8.15136334448631,5.52143197368339,8.001446079688751,9.02942836902785,8.04237489966468,10.7195575885527,11.202965944993,10.783372691401501,4.75601698282036,7.525784782372759,9.89382181448452,12.4904187164167,9.19273701073727,7.7502589320429305,9.36893141793123,11.6226815079206,6.93542937227449,10.5151884915809,11.795568416595,7.976612254647889,4.94368152049067,11.8922146929722,11.531901408205199,4.5597771207445,9.97956792952266,10.0385024410783,10.813528098719098,4.833497013820519,10.7385294603461,9.92793433089264,11.135161479829302,6.09519885129341,11.8897146615723,8.99184692622845,11.309422205520699,10.241679996894,9.68737410435698,9.30496880635179,10.8418158489549,2.6494180969957,8.3181289445231,7.113252278855691,7.64240175424994,9.999632437976508,8.424488154420839,12.1984987112335,10.3829717780009,11.6794852850375,10.973473822364301,5.406631067207,4.2703355514565295,7.94394164244417,11.106601447897301,9.28402956503844,12.9481294153225,12.1600311975547,6.8002943692352495,10.4072101954304,7.86138776239797,13.1270908534971,11.574706999803901,7.31326180063576,8.888932190136089,9.95058064372208,11.2491332703279,10.8179585190645,7.222179723398019,5.441814816693599,7.64979122814921,9.55644848619282,6.75579712110806,9.68544051590277,11.5690540109059,8.856199264008339,9.245249796827288,9.19346179033565,6.02645691343523,10.8384742851253,10.2768690996882,10.6204292826946,9.44518090856383,9.21378337393697,10.6603231222513,1
GSM1859085,7.65590514191354,10.301450589866699,11.987679451519199,11.7638604374019,6.47215399920774,6.583285426718861,9.469918439334108,8.982472037104289,6.6818549233183,6.03261116002607,10.060354259236501,9.36775495287161,9.6865650972343,4.25519780852354,7.932097012277151,9.609591193307221,8.611150348134661,10.2380805870747,4.59773326136833,7.87516237656852,5.47582831273103,7.65893843274851,8.934845640368051,6.98609712675264,10.920591597053699,11.7003843382721,10.623428582137901,4.734389282712231,7.05155871220966,8.96851202778666,12.566077092656501,8.925426543740539,7.49075946959923,9.28033767347924,11.4877858936887,7.7285551044868495,10.9718744328906,11.9107379206478,8.56294629235628,5.08036017022754,12.1948363202492,10.819535699249,4.08780067293492,9.574748563390141,9.850094993198839,11.1808381139275,4.8419410012115005,9.313638870461789,9.640971943934211,11.1348734228842,5.90856918463433,11.6420045104104,8.77546856782935,11.296762023983801,9.99605304650984,10.325662043545199,9.472703347733491,10.4660027491575,2.2891090533713503,7.99315214524431,8.21752549877711,7.8668212594694396,9.54844706634286,7.53778656162945,12.400441501369,10.1413816980364,10.924059063598198,10.6592918245556,5.67252437502639,4.10174722571198,8.741013050121241,11.4887776426356,9.25620460490407,12.763920636237302,11.586119608668401,7.18422565194763,10.193703287764901,8.47794206164237,12.614238185507801,11.467200983823199,8.307997054869091,8.3695612746367,9.983825780115529,10.5748021841415,10.599529214139901,7.71953773811771,4.504478088509,7.25374581545285,10.6205225449141,6.57811758812354,10.3073712290514,11.5520420864846,8.36435644063906,9.59978641598895,8.509661632185509,5.72441086904258,11.170137119775,10.4457484488617,11.0889022590061,10.5448160336855,8.68781057752224,10.481051306449,0
GSM1859099,7.76635649483727,9.92180129078318,11.947491379883001,11.903281042393,7.088609072815321,7.36066821150262,9.02624217248082,8.76919280628104,7.079264978194651,6.1434736400054,9.773839670881669,9.45968672906462,10.4883390503813,3.86702694166586,8.06515265386526,8.7128458896552,8.8752414829912,10.2363606674775,4.18661069505173,8.34314722150707,5.7624291986096905,8.23418342847861,9.192617459074759,7.61820824379237,11.020439202209301,11.0943189663702,10.661260806565599,4.8531298954419695,7.35521026226367,9.60836765256292,12.385405032950098,8.03544500041209,7.97277259776129,9.079316670414519,11.665666298622599,7.35868825518248,10.893492267935601,11.7212853124291,7.723066563219151,5.38275146654125,11.881208500194099,11.513029259681801,4.9218503557409505,10.1519448301221,10.196410196079,10.8560098964768,5.50665667589117,9.562754990761581,9.6963739911661,11.2360744441806,6.23122282107676,11.9001337147963,9.13448241551044,11.5922040291873,10.2224906358425,9.98661311750767,9.453872166769848,11.0388175960437,2.4914955598583397,8.3774840285936,7.154568943811901,7.97256848773734,9.77332311569914,8.27740561353933,12.3910799089548,10.5877296382104,11.7784460139465,10.835865066967099,5.13995025762047,4.41013059655195,8.08232825553535,11.4914718660321,9.3269102050436,12.7027409826771,11.801313174677901,6.300206387329871,10.533560092268198,8.34119404803587,12.8640638971717,11.5019846240579,7.07068598435614,8.66762203796349,10.22999900666,11.193939719760401,10.7125705425581,7.22666700878307,5.2715545026842,7.47437141133958,9.87038697550709,6.93614390373361,10.3845921837815,11.4331255629342,9.159775755009472,9.604444268126821,8.63741290290274,5.97266969034487,11.1942408911377,10.1768794884019,10.9799317742196,9.72797777927177,8.90311162152748,10.7298149681637,0
GSM1859083,7.967282219064269,9.95629301073466,12.0914651583092,11.7297564766105,6.59549983631189,6.7667001445783095,9.445235362335369,9.21630643225627,6.705696364376731,5.8581952096364605,9.94672941127173,9.43954408430178,9.70606519186037,4.44106719386394,8.28121510424605,9.16173032860684,8.292242699043669,10.0394095351771,4.6764307899636295,7.7230377943811295,6.0547612924034,7.85381606803975,9.38462194728134,7.038354412328401,10.9541088982185,11.793129447951697,10.6271467116346,4.42511336878358,6.81506526784086,9.010517911972151,12.711168415216001,8.81599132205698,7.495119140572291,9.81224497750662,11.536310327046301,7.46856476426208,10.350721469138401,11.882652226259198,8.51369334430879,5.0244078862004,12.481503883534401,11.1952976676918,4.418708204393099,9.264047303461462,9.558349718099448,11.1903952401669,5.3622596177847806,9.297429926231741,9.47170585669547,11.175887090486,5.92110803719662,11.348546895561302,8.80899078254719,11.2674089246561,9.84810592034446,10.141980169641199,9.576371865395581,10.2714006144081,2.0837350720159797,7.98513171853473,7.7779041243434595,8.00201075709764,9.48116201550727,7.4249958143663894,12.4260437006284,10.3885096817377,10.9806154950128,10.9481863610046,5.85639880954442,3.66389794702969,9.2112102507488,11.322631956440699,9.213542053177939,12.755660236376901,11.950923675889198,7.846616494146191,10.267474592902198,8.48189109154095,12.8841106791012,11.8292474854514,8.61346098290863,8.14762747474285,9.87148622888233,10.770603096177199,10.5129041038927,7.8260448927837505,5.31516123191551,7.24689848508482,10.305910123632,6.451011172494661,9.85910275974727,11.4457016884617,8.67362277766439,9.27737626639681,8.38028691491202,5.7785050696017395,11.187934919475698,11.070415045642,10.759290907807,10.3528369984343,8.65402688137135,10.5883136438501,0
GSM1859107,7.469339432301361,9.040096931177981,11.3221515785568,11.268680640504401,6.515295723926281,6.96678377771406,8.8176657711882,8.768310029899599,7.52172876846336,5.14286166845341,10.4089542309707,9.210552266651131,9.26487941936393,3.68639455990571,9.19629728677516,9.803679233974368,9.91642103865243,9.48043210856907,3.6008840418415202,8.20283422803888,5.05405201029488,8.520359976827379,8.59756815858757,6.95625697159642,9.315848127853089,10.4394286708568,11.030590565262301,4.8802195241638495,7.637531872367361,8.97842913749821,12.173050658803898,8.959248681780311,8.42223514444767,9.594087734452051,12.0897772027289,5.346103567681951,9.16347971773841,10.603845889527301,7.75977429798961,4.94024299716367,12.2635361164292,11.659247520628801,4.46531203297072,8.5490241109851,9.288948420456551,10.393462959142902,4.622836822729151,9.30128083367678,10.0351093439405,11.1387968385269,5.80956678463872,9.85465133152338,7.98310603753592,11.0632625692966,8.765993275717209,9.66102259876663,9.795094461037891,11.017629452455802,2.5340332270225097,8.65410614238702,6.9291306049501395,8.15403836290663,9.270566764984009,9.09959835930749,11.457141152017,10.3951832801287,11.976318440374598,11.4622061746301,5.37302737337919,4.3039321484171404,8.470735754377559,10.642490102663,8.48207312315289,13.132546338240399,11.8559101880784,7.293672851639791,10.411878769908698,6.846452340598121,13.0996291485854,11.5913012171047,6.915408565829701,9.528415085338631,9.200431843122619,10.8432492263833,10.606566398035001,6.576940176550179,5.65675110355564,7.80366611308087,9.66862812916691,7.7915470764474,9.63303528668604,11.495223095923901,9.51426099064381,8.60261197114028,9.31409112533422,6.096548110853,10.7522503661846,9.73765099991076,9.64836868533424,9.8624000823247,9.637422730544571,10.764847719353002,0
GSM1859111,7.10641146489345,9.74170943483374,11.6091185199792,11.683637124734302,6.653083198791469,7.40021375246102,9.1655665676717,8.953692111851849,7.47358871021339,5.99550672521495,10.418023991336801,9.73704615492441,9.366948905468961,3.52411551323067,8.857993853795909,8.91769057158432,9.69588051271288,10.740733394857301,3.47632453634516,8.13974401649331,5.93907096461138,8.311573917716169,9.37735716539542,7.18723872509016,10.2541132147116,10.5496687871847,10.621576800484,4.65655657074799,8.18725847079355,9.70250697878776,12.427865934961698,8.81102201124607,8.277067002677681,9.513875654408329,12.085979242706802,6.64248527919045,10.554859729237599,11.2043265670484,7.812083648571121,4.823999902111151,12.0157421749874,11.7698643596088,4.99999169036798,9.453736755659,10.5646379006102,10.033361158154198,4.435793787246389,8.37037230034376,10.4449934810246,10.940121964746401,5.86428606819461,11.332017663106301,8.47290096530821,11.5674141254265,9.862952185613072,10.052475672676001,9.56641528018634,11.4599493536726,2.58879372677799,8.42499369019479,6.750349430007581,7.56421301304942,9.78630188818721,9.08903638784314,11.8009564605009,10.6761915189826,11.7819835902598,11.1937115495389,5.523764323163049,3.85311864570441,8.01401762818459,11.1603725083157,9.365641069855789,13.0654064707881,12.063019001575501,6.957847845125411,10.568559343730401,7.5565977547221195,12.7983826408512,10.953645255869999,6.33388842907773,9.730690346225302,10.0564088472908,11.389550919210901,11.190611127484301,7.54267097816414,4.89339291421454,7.896958858626539,10.1922710812723,7.47689410388456,10.8426040594396,11.9332358006004,9.57795226017757,9.27900749021321,9.961383804605939,5.67469932642128,10.5735733989296,9.917295914102391,10.3312274578152,9.112100333792519,9.753911457116311,10.5172049636736,0
GSM1859127,7.908213278097239,9.24541741983008,11.9508071761145,12.171192455320499,6.61782243433522,7.47512338920087,8.89576862669677,9.52376088548267,7.173323780905401,5.890360026358461,9.44799594565202,9.662537395613471,10.2277962234177,3.9519463400341497,8.42779744853833,9.260219379761189,9.300077023013161,10.3355370875324,3.19427844789459,7.6992622702008795,5.61266532066478,7.99629567968612,8.779124542973571,8.25158958727705,10.5608311273499,10.988792126616001,10.2296129328936,4.5376276429993,7.47372096384555,9.77935860693031,12.6884906204736,8.44387532658097,7.92344449873886,9.575302933059382,11.7865130417998,5.8056928863781,10.2599102062153,11.884842836915698,7.80270176362367,4.96280713920857,11.9766382094913,11.5398662076036,4.78434505659666,9.84551078534676,9.45075304341638,10.9698672660859,5.35800595207686,7.38222064615878,9.921021194239401,11.1933164140771,5.84589569439662,11.580457718839,9.237754185013788,11.6360778667061,10.298157815388599,9.57100061295178,9.58339106345235,10.9001221909813,2.4487037190337997,8.27503193058064,6.79684570489577,7.381846227092839,9.34175344157869,8.38116549292482,11.909370499498301,10.4289688524279,12.224211161118697,11.0196596848131,5.35686245593409,3.97186807286696,8.05767774881218,10.823279360119699,9.42200022217269,12.861089883807098,11.8064795672833,6.2454177329013705,10.2410489665794,7.03688397924396,13.140953469549698,11.4095398859909,7.6586069099799206,8.92178991543764,9.571969589858721,11.425651429502599,10.583111859938699,6.57032883447155,5.2772387872649595,7.67157829940292,9.599203175290839,6.70315788188654,9.29995295625649,11.756789436211697,8.96682593290411,7.7800106182742,9.037082389659881,5.84920005246243,10.5601645013584,9.94369440885384,10.3583362562699,8.68169882299784,9.310840523782359,10.6988246244164,1
GSM1859133,7.67572543224489,9.765470536896759,12.2350442460606,12.232038750158802,6.402929391315481,6.89572656218321,9.60894980065036,9.22433843358425,6.80063480697431,5.93203830969465,9.22959326634174,9.38566219549472,9.902835434492289,4.449711809226651,8.31117673083297,9.442886403554619,9.166297340025642,9.539487042564119,3.8919393267485396,8.07487502948699,6.1532540517374095,8.23713299049438,9.114891887237999,8.21481204046283,10.2188454194862,11.446469859159699,10.4725873820866,4.60462962779163,7.19594382475081,9.48425742069883,12.6152259949744,9.29352768198479,7.745365169469349,9.79365808268318,11.724629376489599,7.034590680167379,9.810539959656198,12.099968227855802,8.28616506669626,5.01462981540065,12.2461366440011,11.3172854157022,4.33303089679783,8.953894383035632,9.13863298924426,11.0259991937645,4.9398273970311,9.38492337951458,9.761754227173471,11.3788136474071,5.490269667875721,11.448910905234301,8.59076364490921,11.165509214654099,10.1425004745141,9.33093999247387,9.409598582168599,10.3902636450618,2.43700116832356,8.889842797567901,7.41931587314067,7.352920683705059,9.66518171828706,8.03170496288462,12.3555786388634,10.4865216214939,12.0088534104196,11.137010508360698,6.261997734901559,3.8830137953396,8.24199017043205,10.6682050883867,9.31570138303575,12.896851836872198,12.167145489327499,7.55298593976152,10.2157075913,8.3415921944835,13.321106260929598,11.885393039211,8.279260751165769,8.88120824165384,9.79459159779907,10.9038857964569,10.457711071803,6.92327880611907,5.681302881464571,7.36414654570652,9.552180861376302,6.87681001055485,8.43492174831546,11.6865412413911,7.92924968770808,8.72962338726022,8.93066183769999,5.920948344824491,10.8713903972682,10.1826111014755,10.5606117591196,9.81978704971496,9.218162502291369,10.7613913787977,1
GSM1859134,7.7038559540272304,9.87830012802066,11.9500553824456,12.063052396739,6.33868517439546,7.011983005001019,8.96970918701613,9.224982438442769,7.0708277950247,6.298003712386991,9.89475324112587,9.789460587938189,9.66076368057027,4.30952482335006,8.40974704727434,8.90686416490637,9.67557033424853,10.3491556095465,4.0287305948565795,7.95301146067849,5.6099595286196395,7.96023943514118,9.002758105632472,7.62595060145822,10.9735877824704,11.0278809216174,10.903088167212902,4.56967120764987,7.451041324727201,9.87018030303296,12.5714236295118,8.55092820071116,7.916221957712951,9.48654969676508,11.676727987762199,6.76638584401366,10.6544916025991,11.528386819265599,7.93247419131313,4.905685122764151,12.019037540576502,11.392326499294901,4.5730075469696105,10.021671067921,10.0165073472511,10.8479392131316,4.75526000512604,7.81722935293268,9.85601087871902,11.1194685956023,5.66947098221617,11.634466375560999,8.68679597329533,11.6255101631741,10.4077482897876,9.811551252968439,9.7936941684126,10.9945539976439,2.5480010131612403,8.18321442689875,6.96916457396747,7.50005167521325,9.73037834968375,8.24295170377573,12.2096638482219,10.6916897139809,11.8014827793571,11.0778440499403,5.31444453797035,3.8640155731335497,8.3001383117214,11.333770269889,9.432922611647099,13.0222415809154,12.7550120975335,7.04285055298676,10.6862071329726,7.64487776608236,13.133695678122098,11.4547147012712,7.118731206179709,9.11704101405903,9.94627552339343,11.2384906445893,11.0822398884832,7.318746637473769,5.920850045980901,7.62702442260082,9.79099499876217,6.9458902203871205,9.60570220219339,11.742228258734,8.64238756352236,9.19212672898359,9.25362047987935,5.9959281422124695,10.887537418427598,9.907430055921811,10.4122066514938,9.38289516796916,9.44749959976185,10.7700437556739,1
GSM1859126,7.87736818692115,9.955341682139801,12.1343990613136,12.005651624261,6.346340969014291,7.3538041191507,9.59231563127144,9.25886358959329,7.0140492430564105,5.904685238379201,9.51648018965886,9.35636459683693,10.0592162174797,4.43883087565365,8.56074600452235,9.80868987576521,9.338364827391539,10.0598865979615,2.88759975784002,8.16353170072226,7.09705811389462,8.42134559174966,8.95051340128243,7.472601581808161,10.7880519378104,10.9304272853054,10.6440418448276,4.48512709403035,7.351697195093241,9.38147704805828,12.2958970706119,9.04337070550702,7.8823941259764805,10.520690513974401,11.801999571271802,7.250336647393861,10.1659261167114,11.4444464469893,7.919431279465231,5.393479893736121,12.0527726447668,11.4926273035589,4.7125150777281295,9.56858377855094,9.42770119797988,10.7426051610985,5.087428642356111,7.89869686377185,10.0063650229595,11.6665411713875,6.308109960550059,11.538857217783699,8.70122302383471,11.273548565118801,9.75993728815379,9.75849788979004,9.22764635532277,10.8656404753752,2.5265632806415,8.1047999933415,7.0667174438931,8.05427335994288,10.015013023507699,8.04289601254915,11.8992467498451,10.6604815514261,12.1838467927947,11.008388268947199,5.921528360509,3.85667594542632,7.5949738681983305,11.0349057248843,9.304845469075278,13.057903424667499,12.2869264711305,7.22457656127837,10.6272551210007,7.69209588902372,13.2594737117644,11.547339130184,7.805330545823329,9.20048805578762,9.8759842508869,10.819594376785199,10.4821841013944,6.97222300353998,5.64914365876058,7.581109942988911,8.49239152113017,7.19328430559127,9.25694591212711,11.7663872905471,8.68048736590202,10.165155249379099,9.20277421841362,5.9703606521492505,10.957741354233,9.581777627058301,10.1240659717142,9.58271427826403,9.46412272838403,11.1733328651151,1
GSM1859119,7.59269099631639,9.747538410340821,11.5329623402216,11.6727112736549,5.91952283538113,7.1629715699602805,9.53158939046184,9.272744231706769,7.155004374243701,6.66814676513116,10.061118657619302,9.66790183667438,9.51873122989226,3.34478493963269,8.78215578458378,9.753342275364119,9.264901430492381,10.5307532561964,3.5431831376168197,7.86124339681736,5.209208610395559,8.15332440713706,8.935540881340849,6.932587422517919,11.249019175905001,10.483955608227301,10.5415223569275,4.42834441465384,7.569922210872919,9.37129721797573,12.308831279900101,8.789715402296409,8.09761428613201,9.3969778889825,12.0470025000529,5.87315676215035,10.5237309780673,11.0554722306464,6.864771052095821,4.86281335810445,12.1329602650156,11.8130445879526,4.54950791000125,10.101057363813199,9.944220113619831,9.938177952401759,4.90914841662283,9.21410254792245,10.3161662272579,11.238262467767301,5.99138264398551,11.3450802611115,8.72607265688579,11.2937968791394,9.413125455879971,10.2487729259798,9.98069478640568,11.2243093484822,2.53264598521135,7.413724456352051,5.82797024379752,7.40623958452567,9.767803721627901,8.49565156453679,11.5487650554495,10.6765855919582,11.822739069588199,11.2616343648459,5.88889269856534,4.06150379202432,8.13372895503204,10.8843312769115,9.30882674470619,13.214102675979,12.5826154600881,7.233168923078869,10.500629762342198,6.535313587962941,12.776497948513999,11.248498346842199,6.56469542499725,9.10944804664306,9.320538967399472,11.034876397646501,10.839043276800599,6.95655202323664,5.457202959721889,7.753275744864861,9.51979525841231,6.58460595396569,10.1855901226341,11.460423018664901,9.263903837488199,9.228341265413471,9.8791639248507,6.1230880618447605,10.7971516290653,10.023143218580302,9.826860470814001,9.602745663087868,9.6676214530466,11.0873646389043,1
GSM1859123,7.9874314868996,9.858004192745812,11.7887317240903,11.856918930357402,6.162896465362071,7.08061214557647,9.27260613529242,9.110206267455471,7.082202269225251,6.31311285208071,10.020561047841099,9.71144705136705,9.731523554276288,4.0020733085575495,8.4119561727025,9.25340383378597,8.26389806569003,10.4319533523996,3.7557126291436296,8.099184986238269,5.432937949529769,8.23042778579268,8.80034450796777,7.3187584381552995,10.6745270426899,10.5082627224523,10.6983810268314,4.50929074557551,7.66270514590329,9.340264579798859,12.409225518716,8.8425627836222,7.99833007104364,9.93082966750459,12.1241172468785,6.509949225797981,10.4040073830097,11.335128193413599,7.26184903148652,5.02406008328372,12.25367712099,11.731356176228399,4.41560307309454,10.0989694786195,9.89050614517511,10.206865518213698,4.62460850115835,7.936337295544701,10.1948296264829,11.035226261876199,6.2658715512016,11.6219879249262,8.953896229140199,11.2676618337919,10.169711908734401,9.95193880661491,9.865584221608652,11.346345995664699,2.21136348906256,8.03352690486441,6.20580449019096,7.07611024776765,9.84167138448945,8.50499484109226,11.880634843287599,10.570298246113,11.818928348642002,11.292577687403,5.79942619586995,3.7612320870065097,8.15639125645248,10.7408566031654,9.421374422481671,13.223113580804698,12.314031052765,6.94268555959895,10.4433513026153,7.638014568941389,13.0281655413081,11.532002818301198,7.20819644990266,9.33570125946046,10.187389940329599,11.1122977348982,10.7103745857409,7.010174971216281,5.50164310776649,7.5324171643022195,9.66596566797393,6.98979509482821,10.0819500780244,11.5934406060783,9.23982719550603,10.1591002971771,9.640525746682481,6.43914301554435,10.6635700532979,10.4264333536845,10.178178482294001,9.59699475772681,9.58592430213705,10.925491428271501,1
GSM1859117,7.6451495448752,9.80696628130543,12.183751460720902,11.8705878036446,7.006432214421821,6.94687912805894,9.05332683386178,9.05274669230271,7.01449994483738,6.5854687901932,10.1388729658876,9.882917498023119,10.232818942168901,3.89197132661381,8.29229239293146,8.62186498621173,9.2508467799938,10.246973603133698,4.0859746724141495,8.02436624518792,5.95084098340328,8.10575289716899,9.10908424212082,7.32024417728606,11.1170855073898,11.3658357509291,10.8522251511044,4.3854143332670406,7.436745137801419,10.1062290430389,12.656287700021698,8.86761841787923,7.83160118383338,9.342749347249491,11.645970138726199,6.65796522835801,10.8583037501471,11.9696311200211,8.10242685369972,4.8383621060628395,12.2857387653596,11.8745448074857,4.54950791000125,10.0777038895004,9.892797818420071,11.126902574020699,5.06533094999591,9.12346823089786,9.77625911373307,11.428996875487499,5.90444426860255,11.6073629180531,9.27323935166749,11.6631205313804,10.544735079208301,10.1086478321772,9.809352971901589,11.0891136513684,2.39185600454628,8.7808708241436,6.8394319314071,7.69879153176413,9.592358943022369,8.468764978976969,12.407022007349902,10.914985687749901,11.581169151149199,11.1887668121053,5.770515846301611,3.95857162378178,8.7129420090075,11.4064429698924,9.5647252921197,13.1240437618935,12.803183615158801,6.89563150402074,10.676765151501199,8.33358705030209,12.925815246817699,11.5066772104582,6.986824268931791,9.012566515165119,9.7954863038351,11.334122145286601,11.098024762792301,7.704258772481741,5.3455971461857805,7.415396418407219,10.2482619868353,7.19227791625109,9.65312283834409,11.8009889076455,9.15525256436645,9.29469553461541,8.83801251696536,5.86330586534595,11.276020285701803,9.816382347881609,11.085343240644901,9.86420837318477,9.21215735394433,10.7814637443417,1
GSM1859129,7.68667767968592,10.0173078411327,12.280432157491601,12.0695446693957,6.7932242486296905,6.359829381640769,9.44566406967226,8.96905661491318,6.984994863698651,5.81724715286918,9.31560818229412,9.28697979303163,9.99144513368013,4.122047566010759,8.234107928061581,9.185612880201651,9.131284791377409,9.88576184216441,3.9224912753409904,8.25031430822678,5.4739296212466595,8.511754391878611,9.33378408908074,7.40006833801275,10.592805715888302,11.221592118589099,10.8411990467189,4.4769829495246904,7.276956088942269,9.34723424072768,12.5544244230054,8.773383405203889,7.58015411405099,9.56850326964584,11.626452709106697,7.42337465456689,10.276577962409199,12.104663684405198,8.31802574538751,5.120242384518139,12.234813472465198,11.541348320621,4.70254602949606,9.46291491544314,9.19852778345177,11.3393964312687,5.68471351573333,7.37917700806726,9.64203096726307,11.6354886105045,6.009510476940661,11.481649237328,8.78028651543069,11.151718729739402,10.055633838421802,9.82649430398862,9.31868688953849,10.715863387155599,2.4156131786872,8.805491781360471,7.6143504078572795,7.9690296151398305,9.55803305044319,8.01306946104375,12.5132714749798,10.5766325485048,11.580226528466302,10.905523754231698,5.7881511130305805,3.7710848669716,8.50050972169886,11.2146742621384,9.30205918341075,13.0826209710343,12.385947871120901,7.00550712642447,10.558088823087902,8.58190609397001,13.103610480644601,11.7035342625248,8.07144653353792,9.024939918987009,10.0984413247014,10.830912272841802,10.5629208536132,7.44171996666806,5.4369766153344905,7.19794377603129,9.65370069388755,7.3594443341371,9.15989131960594,11.725160340170698,8.71616480835515,8.6775939048657,8.60637267286549,5.88203365458644,11.4669818510095,10.2710967491491,10.9156882043294,10.1837612763686,9.22300514050597,11.031775784077102,1
